FRAME	XCENTER	YCENTER	BRIGHTNESS	BERR	MSKY	NITER	SHARP	CHI	ERR	
0	619.486	497.735	7085.98126917	0.977237220956	184.8815	4	-0.508	1.213	0	
0	658.323	501.386	6798.29490455	0.979941161096	185.54	4	-0.109	1.020	0	
0	586.733	504.700	5460.09249754	0.974540741766	197.6393	4	-0.501	1.089	0	
0	961.219	515.414	6492.32123143	0.976337566583	200.8829	4	-0.240	1.145	0	
0	611.137	515.942	1635.30965174	0.912010839356	200.5815	4	0.197	0.728	0	
0	613.573	518.881	7537.02576688	0.98265258283	198.3849	4	-0.014	0.758	0	
0	622.764	529.626	1287.06357625	0.861390345772	185.5549	4	-0.885	0.808	0	
0	604.286	535.196	8348.33753724	0.966495864314	232.7859	4	0.019	0.909	0	
0	623.805	542.199	4187.93565118	0.904482149048	197.8291	4	-0.262	0.759	0	
0	625.123	544.101	1725.04329725	0.78922348479	179.9505	4	-0.542	0.755	0	
0	597.938	544.476	3017.1715226	0.963829023624	205.7012	4	-0.149	0.921	0	
0	600.337	521.167	2774.59755988	0.961169541516	213.5232	4	-0.380	0.866	0	
0	625.275	560.212	1318.25673856	0.815079555612	199.3583	4	-0.196	0.659	0	
0	1000.201	529.637	6528.29844159	0.979039017448	185.4136	4	-0.346	1.037	0	
0	676.550	524.181	1951.64130029	0.947981801011	184.5032	4	-0.110	0.634	0	
0	679.465	525.026	1173.81593248	0.917064749115	185.0132	4	-0.166	0.650	0	
0	674.406	527.455	1191.24200803	0.944495732508	184.1735	4	-0.573	0.609	0	
0	978.132	545.073	3438.74522229	0.945366045958	211.3101	4	-0.727	1.171	0	
0	976.751	548.444	1638.32477963	0.834833753724	212.6535	4	-0.784	1.221	0	
0	581.489	536.357	9204.49571753	0.983558056227	186.5917	4	-0.035	1.033	0	
0	791.737	544.612	2108.62814993	0.962941712972	187.3915	4	-0.601	0.740	0	
0	1008.527	544.635	1379.11346902	0.944495732508	178.6177	4	0.050	0.692	0	
0	612.023	559.549	1855.23957555	0.967386449969	202.7372	4	-0.352	0.523	0	
0	585.193	555.103	7712.58564989	0.98446436398	182.8857	4	-0.096	0.846	0	
0	726.810	556.935	1192.33968789	0.94710907947	186.8974	4	-0.885	0.651	0	
0	310.258	558.298	7224.37032436	0.976337566583	184.8768	4	-0.062	1.257	0	
0	327.485	561.784	7138.38553602	0.968277856261	192.955	4	-0.648	1.311	0	
0	325.149	564.151	4345.10224172	0.956753368618	191.7956	4	-0.704	1.166	0	
0	345.430	567.155	2674.23765709	0.967386449969	182.1584	4	-0.595	0.797	0	
0	342.375	574.207	7899.50721336	0.978137704323	183.6374	4	-0.557	1.210	0	
0	626.088	570.644	5592.42283041	0.985371506859	191.0369	4	-0.038	0.587	0	
0	825.595	601.035	1481.83551752	0.912851219331	187.05	4	-0.235	0.693	0	
0	333.743	600.429	3624.098559	0.979941161096	180.0583	4	-0.271	0.636	0	
0	688.298	601.224	6297.9614793	0.976337566583	179.7989	4	0.568	1.146	0	
0	783.667	620.760	6058.98671139	0.983558056227	184.9463	4	0.230	0.765	0	
0	810.149	626.541	6619.11611941	0.983558056227	186.1749	4	-0.102	0.791	0	
0	667.112	636.686	3742.82912241	0.972747223777	181.3461	4	-0.474	0.880	0	
0	653.170	640.494	8248.97523935	0.98265258283	183.2867	4	-0.161	0.999	0	
0	720.546	657.509	1112.75614173	0.941889596523	177.8069	4	-0.489	0.702	0	
0	457.368	728.517	9136.92373681	0.980844136031	182.7856	4	-0.303	1.191	0	
0	444.211	733.432	3351.19731968	0.968277856261	185.8767	4	-0.674	0.887	0	
0	1264.415	742.093	1189.04967899	0.941022483527	174.9977	4	-0.926	0.756	0	
0	1243.505	745.716	4956.78406594	0.963829023624	179.3746	4	0.798	1.564	0	
0	446.668	752.643	3354.28530833	0.962941712972	189.9498	4	-0.924	1.135	0	
0	439.235	768.181	7244.35960075	0.970957006529	191.8449	4	-0.542	1.573	0	
0	404.436	785.639	8090.95899178	0.979941161096	194.1072	4	-0.514	1.099	0	
0	415.321	789.555	7291.21659995	0.97543874044	194.2341	4	-0.456	1.303	0	
0	397.521	785.465	5551.36777435	0.968277856261	187.5645	4	-0.891	1.391	0	
0	465.008	794.303	7092.51070556	0.973643569799	180.9929	4	-0.529	1.441	0	
0	384.725	843.833	7578.79220916	0.645059833285	196.4967	4	0.213	1.789	0	
0	1289.677	814.742	2240.78402679	0.945366045958	177.2182	4	-0.714	1.014	0	
0	413.174	819.860	4915.86559157	0.978137704323	189.27	4	-0.252	0.856	0	
0	704.063	851.665	7244.35960075	0.980844136031	189.6638	4	0.115	1.001	0	
0	1110.466	853.583	1081.4339513	0.941022483527	185.8468	4	-0.731	0.670	0	
0	712.138	855.300	1644.37172321	0.960284679209	196.1282	4	-0.424	0.560	0	
0	719.053	858.301	5062.90758346	0.97543874044	217.0659	4	-0.064	0.766	0	
0	718.552	865.588	3194.47872421	0.943626220277	214.1375	4	-0.522	0.897	0	
0	712.227	865.255	2060.62991327	0.759976214361	209.4099	4	0.703	0.802	0	
0	719.690	870.427	4337.105635	0.970063133784	213.0017	4	-0.570	0.891	0	
0	715.785	871.604	3000.54400244	0.957634976969	207.7289	4	-0.448	0.961	0	
0	740.992	868.039	1590.74292375	0.907820530178	214.1029	4	1.122	1.189	0	
0	407.466	866.322	7237.69037075	0.98265258283	187.2292	4	-0.084	0.898	0	
0	263.320	871.923	1291.814039	0.951480736352	175.107	4	-0.538	0.660	0	
0	421.438	875.458	2558.58588691	0.705992357894	178.9684	4	-0.694	0.813	0	
0	1177.185	880.066	2553.87713578	0.960284679209	198.0381	4	0.119	0.935	0	
0	770.510	881.983	4604.68578379	0.974540741766	182.1666	4	0.225	0.978	0	
0	937.078	906.158	6600.85207002	0.835603018231	185.1986	4	-0.334	1.910	0	
0	1262.442	892.733	2329.16363021	0.938425931237	195.3864	4	0.320	0.719	0	
0	1265.208	892.862	1879.3168168	0.89949758153	195.0347	4	-0.020	0.723	0	
0	1116.192	892.960	744.731973906	0.91453430312	187.1506	4	-1.165	0.691	0	
0	1183.265	901.484	4608.92880981	0.961169541516	203.9321	4	-0.826	1.516	0	
0	1155.938	903.718	2390.01155148	0.942757508527	195.9787	4	-0.847	1.122	0	
0	1158.082	906.795	1307.37447016	0.918755601666	195.4744	4	-0.513	0.924	0	
0	302.420	904.460	2280.342072	0.962941712972	183.9318	4	-0.780	0.801	0	
0	894.345	904.533	6546.36174067	0.974540741766	192.5458	4	-0.399	1.260	0	
0	877.071	910.622	3780.94186683	0.957634976969	186.5872	4	-0.419	1.229	0	
0	1236.896	948.932	2528.13347983	0.853493071614	284.6848	4	0.049	0.989	0	
0	1240.265	937.283	3388.44156139	0.91033239968	266.412	4	0.993	1.457	0	
0	913.167	913.396	5970.35286584	0.964717151896	195.0268	4	-0.710	1.673	0	
0	306.753	915.721	8693.60692509	0.972747223777	182.5386	4	-0.748	1.658	0	
0	263.139	920.123	10519.6187382	0.976337566583	185.88	4	-0.567	1.538	0	
0	273.691	920.209	8363.72991584	0.969170083947	184.333	4	-0.815	1.775	0	
0	902.412	921.238	6397.34835483	0.963829023624	192.9818	4	-0.782	1.725	0	
0	1160.142	923.589	1737.80082875	0.961169541516	194.593	4	0.243	0.658	0	
0	1208.399	927.015	4122.87340723	0.958517397686	207.9855	4	-0.090	1.037	0	
0	1209.826	930.284	3840.60815726	0.950604793656	211.0665	4	0.531	1.222	0	
0	1071.802	937.869	3081.76841661	0.961169541516	182.4814	4	-0.371	1.120	0	
0	842.290	942.108	6492.32123143	0.970957006529	184.8141	4	-0.144	1.459	0	
0	1063.181	947.958	4541.50712633	0.970063133784	189.1825	4	-0.424	1.118	0	
0	1177.225	951.548	5613.06407675	0.960284679209	190.1688	4	-0.797	1.814	0	
0	1082.794	963.918	7014.5529842	0.969170083947	179.5337	4	-0.388	1.668	0	
0	1361.386	967.727	2669.31606362	0.946237161366	179.3342	4	-1.060	1.397	0	
0	1056.226	968.963	1495.54677274	0.941889596523	195.0562	4	-1.092	0.878	0	
0	772.812	993.235	816.582371359	0.922146665124	179.7002	4	-1.207	0.707	0	
0	965.275	1004.795	3369.76798584	0.965606098542	186.0176	4	0.016	0.997	0	
0	349.578	32.326	6338.69711257	0.974540741766	175.0782	5	-0.680	1.195	0	
0	1080.760	49.357	5649.36974812	0.986279485631	169.1979	5	0.137	0.579	0	
0	14.369	63.108	7819.87840389	0.983558056227	170.2865	5	-0.379	0.915	0	
0	369.712	81.745	7085.98126917	0.960284679209	195.3649	5	-1.186	1.840	0	
0	1089.654	94.457	6143.27561271	0.978137704323	171.545	5	0.501	1.062	0	
0	361.333	100.010	8871.56012038	0.979941161096	182.8531	5	-0.506	1.207	0	
0	412.627	113.986	1726.63285274	0.92896638678	178.396	5	-1.058	0.968	0	
0	417.748	140.562	6835.96766838	0.950604793656	213.3351	5	-0.486	1.053	0	
0	423.197	137.014	6674.21203858	0.917064749115	194.5245	5	-0.383	0.941	0	
0	421.644	149.314	5520.77439281	0.887156012038	198.1881	5	0.131	0.613	0	
0	421.083	151.093	5123.89238665	0.887973489326	200.3055	5	0.078	0.541	0	
0	416.320	156.501	1808.00655211	0.89784217091	196.2919	5	-0.965	0.927	0	
0	51.315	111.327	7863.21227458	0.985371506859	174.1723	5	-0.196	0.837	0	
0	438.289	126.885	9772.37220956	0.98446436398	175.6826	5	-0.324	1.028	0	
0	91.762	132.587	8566.43255582	0.98174794302	173.7539	5	0.100	1.063	0	
0	895.246	134.415	7131.8138668	0.979039017448	173.2654	5	-0.556	1.138	0	
0	823.070	147.853	8558.54621221	0.977237220956	189.6458	5	-0.502	1.370	0	
0	781.817	149.858	3101.70149948	0.967386449969	183.1857	5	0.448	0.900	0	
0	1115.235	154.427	1583.43412391	0.960284679209	174.5296	5	0.176	0.634	0	
0	804.586	158.962	4998.04313578	0.974540741766	198.3513	5	-0.560	1.024	0	
0	464.159	164.488	7906.78628	0.979039017448	183.6888	5	-0.474	1.127	0	
0	860.760	171.233	8621.84081073	0.986279485631	179.5537	5	-0.246	0.832	0	
0	538.127	177.108	1057.7913225	0.943626220277	173.3868	5	-0.906	0.631	0	
0	422.408	177.561	9754.3874044	0.986279485631	192.2644	5	-0.174	0.869	0	
0	1170.141	182.613	7184.55708793	0.97543874044	177.3869	5	0.352	1.358	0	
0	841.207	226.172	5380.21957189	0.941889596523	217.3947	5	-0.091	0.643	0	
0	780.430	188.007	4429.961991	0.970957006529	184.6023	5	-0.598	1.040	0	
0	773.492	189.172	8317.63771103	0.987188301068	184.3066	5	-0.154	0.696	0	
0	77.983	195.894	3200.36859459	0.967386449969	174.5646	5	-0.769	0.958	0	
0	41.219	198.075	2615.77268272	0.934975003089	180.6763	5	1.318	1.579	0	
0	45.234	198.228	1962.45632417	0.929822390585	179.9834	5	0.953	1.336	0	
0	118.760	219.729	3241.90287823	0.94710907947	175.6248	5	1.205	1.662	0	
0	106.353	222.326	1561.70859327	0.957634976969	177.8281	5	-0.748	0.665	0	
0	1276.963	223.199	2008.16780418	0.972747223777	171.8382	5	-0.103	0.531	0	
0	883.675	227.434	8113.34605228	0.987188301068	176.2788	5	0.066	0.687	0	
0	1199.961	229.168	7284.50423292	0.865366342956	181.9318	5	-0.523	1.249	0	
0	864.201	230.968	4984.25209404	0.979039017448	184.2493	5	0.379	0.819	0	
0	856.616	244.144	7972.60045367	0.980844136031	184.7948	5	-0.216	1.053	0	
0	113.511	247.385	2847.0821598	0.974540741766	178.8388	5	-0.453	0.641	0	
0	1258.953	252.376	1165.19872303	0.954113410282	187.1388	5	-0.142	0.536	0	
0	12.648	260.730	8105.87682465	0.987188301068	175.4665	5	-0.255	0.738	0	
0	1253.256	286.774	4643.01407282	0.938425931237	198.2683	5	0.058	0.673	0	
0	1225.506	284.518	3056.32828037	0.681710526306	267.9979	5	-1.053	1.629	0	
0	1222.287	303.335	3087.45047559	0.847227414141	257.4569	5	-0.578	1.023	0	
0	933.064	265.111	2813.1960568	0.978137704323	175.0181	5	-0.183	0.489	0	
0	1263.114	266.407	6070.15806341	0.970063133784	192.3431	5	-0.677	1.413	0	
0	1285.027	278.889	6692.67906936	0.976337566583	186.0044	5	-0.383	1.209	0	
0	1307.545	294.466	4345.10224172	0.979039017448	177.407	5	0.027	0.762	0	
0	934.299	292.751	7812.67934552	0.97543874044	199.7096	5	-0.425	1.341	0	
0	939.974	293.197	7345.13868157	0.969170083947	202.4074	5	-0.657	1.656	0	
0	961.464	297.760	2488.85731828	0.925550244763	194.4128	5	-1.869	1.785	0	
0	929.764	300.616	8503.54472	0.966495864314	198.53	5	-0.746	1.771	0	
0	985.013	303.471	4812.82421868	0.97185170294	184.578	5	-0.483	1.155	0	
0	949.141	308.087	1007.39548481	0.891250938134	205.3192	5	-1.946	1.074	0	
0	944.396	310.672	7365.4621147	0.973643569799	199.7586	5	-0.557	1.371	0	
0	39.897	311.260	3116.01830311	0.970957006529	183.1498	5	-0.504	0.814	0	
0	1193.149	318.772	7641.87623963	0.979941161096	188.8102	5	-0.152	1.102	0	
0	1024.126	319.846	3265.87832172	0.964717151896	177.9994	5	-0.114	0.952	0	
0	1042.852	336.773	2739.05025129	0.921297727669	185.4545	5	-0.916	1.022	0	
0	1021.248	351.366	10299.1171934	0.972747223777	214.4169	5	-0.260	1.351	0	
0	1000.732	357.533	2589.40510574	0.943626220277	227.7129	5	0.426	1.037	0	
0	1033.222	354.621	3840.60815726	0.958517397686	211.9776	5	-0.905	1.306	0	
0	993.857	346.794	5654.57540688	0.966495864314	208.3246	5	-0.251	1.141	0	
0	1030.976	360.347	1330.45441798	0.89536476555	194.4561	5	-0.579	1.171	0	
0	982.913	359.694	7297.93515214	0.934975003089	196.3354	5	-0.535	1.559	0	
0	985.580	359.983	6668.06769214	0.927256742581	197.7514	5	-0.607	1.640	0	
0	1028.342	362.712	4134.28108047	0.958517397686	179.8651	5	-0.219	1.221	0	
0	978.628	322.247	4285.48520397	0.969170083947	205.2472	5	-0.592	1.085	0	
0	82.674	334.481	7171.33482658	0.945366045958	207.1108	5	-0.139	0.741	0	
0	1072.292	328.437	1538.86314982	0.959400631516	186.3483	5	-0.337	0.623	0	
0	947.091	332.481	8211.07464085	0.968277856261	191.9985	5	-0.709	1.830	0	
0	15.135	332.225	5195.17283011	0.98265258283	175.6541	5	-0.054	0.717	0	
0	603.627	334.233	8195.96320482	0.986279485631	180.077	5	0.158	0.765	0	
0	1090.025	336.325	6165.95001861	0.977237220956	182.9433	5	-0.454	1.049	0	
0	1196.026	342.651	7118.68867262	0.977237220956	192.2578	5	-0.393	1.194	0	
0	1274.542	342.713	2253.20133563	0.953235043921	183.674	5	-1.047	1.035	0	
0	1260.970	345.722	4397.44078447	0.959400631516	195.8914	5	-1.016	1.493	0	
0	607.186	353.130	4265.79518802	0.941022483527	187.9349	5	0.135	0.617	0	
0	647.945	355.606	7994.6600252	0.98174794302	189.374	5	-0.223	1.040	0	
0	973.403	357.103	2452.44908607	0.958517397686	193.5451	5	-0.541	0.860	0	
0	1248.136	357.415	891.250938134	0.881454704447	201.8631	5	-2.692	1.102	0	
0	952.919	360.027	3118.88958409	0.940156168804	185.1361	5	0.474	0.997	0	
0	1218.306	361.672	1323.12233311	0.954992586021	199.7261	5	0.260	0.593	0	
0	643.534	369.078	8256.57632621	0.966495864314	196.0219	5	-0.879	1.818	0	
0	121.272	367.360	8264.18441716	0.977237220956	177.4832	5	-0.661	1.323	0	
0	1323.474	385.712	5866.78266402	0.963829023624	199.2253	5	-0.988	1.583	0	
0	650.636	389.154	2077.7820975	0.948855326728	206.1738	5	-0.907	0.948	0	
0	667.335	397.190	7641.87623963	0.968277856261	213.0147	5	-0.851	1.531	0	
0	1340.671	400.692	6081.35001279	0.969170083947	192.7693	5	-0.741	1.473	0	
0	1308.992	407.912	5812.99567725	0.97543874044	181.5095	5	-0.214	1.116	0	
0	1217.359	407.614	2075.8692705	0.962055219186	180.9833	5	0.718	0.784	0	
0	1347.279	418.145	2784.83840781	0.964717151896	183.1019	5	-0.593	0.897	0	
0	690.897	435.569	7965.26079784	0.98446436398	205.3479	5	-0.169	0.848	0	
0	567.484	444.671	8143.29185209	0.980844136031	180.767	5	0.411	1.079	0	
0	686.867	447.909	7726.80585096	0.979941161096	195.7154	5	-0.438	1.042	0	
0	339.759	456.256	6315.38745374	0.98174794302	193.8809	5	0.082	0.828	0	
0	756.282	457.251	1024.23591412	0.936698877952	193.3832	5	-0.360	0.675	0	
0	305.670	459.776	1958.84467351	0.91453430312	207.6548	5	-0.076	0.636	0	
0	304.527	462.279	5044.28945952	0.963829023624	208.4098	5	-0.162	0.633	0	
0	308.216	463.631	4021.61044334	0.961169541516	210.2441	5	-0.721	1.040	0	
