FRAME	XCENTER	YCENTER	BRIGHTNESS	BERR	MSKY	NITER	SHARP	CHI	ERR	
0	1307.845	759.853	1007.39548481	0.933254300797	114.4585	4	-1.537	0.871	0	
0	112.304	777.488	1516.35190079	0.931536765239	110.9679	4	-1.965	1.342	0	
0	436.025	785.679	11127.5614173	0.940156168804	144.4036	4	-2.167	4.691	0	
0	1251.508	787.747	15936.7588103	0.980844136031	143.0417	4	-0.503	1.772	0	
0	1274.777	838.067	7474.80728176	0.977237220956	145.354	4	0.040	1.108	0	
0	1209.970	848.429	6698.84609417	0.97543874044	190.6527	4	-0.528	1.250	0	
0	1102.428	849.354	2598.96242111	0.962055219186	146.6885	4	-0.399	1.007	0	
0	253.491	860.446	2004.47202737	0.933254300797	116.7626	4	1.797	1.587	0	
0	320.172	884.149	1240.50923004	0.921297727669	138.986	4	-1.175	0.791	0	
0	1266.339	884.064	9170.64749115	0.979039017448	168.3654	4	0.027	1.183	0	
0	1263.063	886.460	2079.6966871	0.939290651618	178.0454	4	0.685	1.003	0	
0	1025.407	890.597	4965.9232145	0.966495864314	129.2469	4	0.323	1.255	0	
0	1107.568	907.062	12705.7410521	0.980844136031	146.8707	4	-0.423	1.599	0	
0	829.656	964.831	7164.73282391	0.97543874044	156.4653	4	-0.456	1.404	0	
0	853.741	973.682	17506.5270838	0.962055219186	154.279	4	-0.825	3.900	0	
0	1050.115	978.763	2734.00937851	0.917909786057	179.499	4	0.838	1.260	0	
0	847.328	983.263	1164.12602941	0.931536765239	150.8586	4	-0.521	0.780	0	
0	1162.356	987.034	2486.56605131	0.797260045367	139.1069	4	-0.412	1.146	0	
0	1028.451	999.575	1648.92157315	0.929822390585	156.974	4	-0.510	1.258	0	
0	121.204	8.416	6154.60237371	0.97543874044	92.36236	5	0.520	1.361	0	
0	1092.873	52.176	3955.48735056	0.853493071614	95.56207	5	0.518	0.978	0	
0	365.073	59.057	18984.5365666	0.944495732508	109.9813	5	-2.098	5.795	0	
0	362.614	64.603	26109.5868659	0.949729657362	112.7365	5	-2.028	6.262	0	
0	38.881	83.007	15431.2106566	0.98446436398	101.921	5	-0.448	1.467	0	
0	757.211	120.932	5733.23838654	0.970063133784	113.1653	5	-0.798	1.519	0	
0	1089.946	123.246	2259.43577022	0.778394932627	106.4014	5	-0.477	1.344	0	
0	1092.134	124.411	4487.45389933	0.909494338555	107.9809	5	-0.623	1.189	0	
0	1094.683	125.750	3577.66769936	0.926403100736	108.4827	5	-0.455	0.941	0	
0	818.101	143.079	17897.8143941	0.960284679209	154.884	5	-1.553	4.075	0	
0	407.601	146.425	2011.87039515	0.887156012038	134.7538	5	-3.567	2.676	0	
0	467.473	161.092	20854.5104769	0.985371506859	104.9859	5	-0.502	1.704	0	
0	784.246	176.853	13803.842646	0.976337566583	109.4276	5	-0.815	2.137	0	
0	1147.360	178.206	3305.2171687	0.968277856261	123.6392	5	-0.869	1.072	0	
0	804.221	179.415	7606.76500766	0.941889596523	159.4871	5	-2.087	3.324	0	
0	837.745	188.486	11199.5352238	0.973643569799	153.2416	5	-0.193	1.932	0	
0	1170.660	201.431	8994.9758153	0.954113410282	123.1274	5	-1.683	3.046	0	
0	805.699	202.003	8143.29185209	0.965606098542	137.4984	5	-1.066	2.202	0	
0	846.154	205.011	11673.4707649	0.954992586021	143.0573	5	-1.534	3.534	0	
0	1294.353	218.899	2244.91550757	0.97185170294	102.9618	5	0.289	0.706	0	
0	821.115	226.464	6785.7835095	0.960284679209	139.3333	5	-1.279	2.235	0	
0	42.605	227.705	1391.87424884	0.930679183163	119.2006	5	-2.030	1.122	0	
0	1201.811	229.181	23944.1817286	0.972747223777	137.0275	5	-1.014	3.289	0	
0	845.039	237.852	4528.97579904	0.948855326728	148.5897	5	0.542	1.221	0	
0	81.762	242.228	16338.041693	0.968277856261	122.313	5	-1.206	3.158	0	
0	47.544	247.181	3379.09187438	0.850354472	125.4399	5	-1.624	1.581	0	
0	1251.801	245.128	19319.6831702	0.965606098542	148.5155	5	-1.152	3.712	0	
0	1238.855	260.373	15689.1711261	0.974540741766	157.0112	5	-0.705	2.400	0	
0	1222.340	263.905	3095.99321331	0.943626220277	153.1497	5	-1.423	1.674	0	
0	937.018	271.987	5306.40019195	0.974540741766	105.1216	5	0.304	1.235	0	
0	915.844	286.505	15951.4438693	0.952357486192	136.8663	5	-1.795	4.369	0	
0	1180.305	286.815	18197.0085861	0.979941161096	145.9622	5	-0.452	2.056	0	
0	1224.140	289.121	8503.54472	0.930679183163	156.9327	5	-2.439	4.435	0	
0	440.803	291.984	1528.97364669	0.926403100736	102.0473	5	-2.109	1.479	0	
0	1309.347	294.379	13464.8028839	0.978137704323	110.5388	5	-0.580	1.954	0	
0	1289.235	294.728	1290.62478206	0.907820530178	142.2409	5	-2.506	1.429	0	
0	1283.250	299.438	10646.3318705	0.964717151896	137.9712	5	-0.984	2.614	0	
0	1233.549	305.958	10529.3121284	0.930679183163	172.9968	5	-2.408	5.063	0	
0	95.744	309.929	9298.22390585	0.958517397686	141.5758	5	-1.452	2.919	0	
0	273.785	310.791	2230.48855938	0.970063133784	101.9991	5	0.593	0.774	0	
0	26.482	314.880	5975.85429716	0.97543874044	107.7676	5	-0.714	1.312	0	
0	1015.412	315.712	5975.85429716	0.964717151896	104.8517	5	0.957	1.975	0	
0	49.644	316.597	2630.2679919	0.917909786057	141.6966	5	-2.612	2.069	0	
0	1267.909	320.200	7406.27783668	0.954992586021	138.4375	5	-0.799	1.989	0	
0	106.059	318.196	4111.49721105	0.955872571885	134.7262	5	-1.441	1.638	0	
0	1116.596	319.868	5834.45104274	0.970063133784	111.0755	5	0.631	1.505	0	
0	1119.833	331.343	1602.50723888	0.941889596523	112.6375	5	0.807	1.104	0	
0	1229.543	321.793	25421.431362	0.959400631516	172.0051	5	-1.121	4.923	0	
0	59.890	327.379	14073.4313832	0.954992586021	138.5473	5	-1.658	3.937	0	
0	1074.029	328.191	5510.61411139	0.974540741766	104.422	5	-0.494	1.250	0	
0	1221.862	350.497	682.338694142	0.836372991584	175.4886	5	-4.773	1.363	0	
0	657.153	354.076	18281.0021614	0.973643569799	122.2411	5	-0.919	2.817	0	
0	1329.613	360.974	3548.13389234	0.952357486192	137.0052	5	-0.696	0.981	0	
0	1333.063	361.574	9576.34976969	0.976337566583	135.8885	5	-0.195	1.134	0	
0	103.866	368.793	8487.89503007	0.948855326728	127.1904	5	-1.752	3.497	0	
0	62.923	371.054	19824.3976287	0.974540741766	122.004	5	-0.891	2.788	0	
0	298.840	380.701	4191.79465933	0.958517397686	112.3772	5	-1.168	1.727	0	
0	1353.844	385.830	18013.5786467	0.977237220956	147.9482	5	-0.771	2.358	0	
0	39.613	386.329	4786.30092323	0.965606098542	112.772	5	-1.148	1.604	0	
0	643.028	386.996	3777.46109388	0.942757508527	145.0246	5	-1.784	2.085	0	
0	1227.913	393.723	10864.2562362	0.964717151896	142.9483	5	-1.273	2.570	0	
0	635.209	406.243	5749.10181568	0.952357486192	139.2914	5	-1.230	2.091	0	
0	636.070	410.586	2868.13771267	0.932395137541	139.6411	5	-1.469	1.762	0	
0	307.474	417.587	1485.93564229	0.939290651618	157.0356	5	0.385	0.904	0	
0	702.809	410.444	11513.3047416	0.934114255736	160.6107	5	-2.422	5.243	0	
0	27.857	417.125	3970.08678112	0.951480736352	107.2666	5	-0.542	0.922	0	
0	677.150	416.229	18467.1552399	0.98174794302	149.6986	5	-0.485	1.741	0	
0	674.568	419.916	3908.40895792	0.936698877952	150.5392	5	-1.647	1.881	0	
0	632.042	429.810	6582.63841641	0.942757508527	132.7718	5	-1.986	3.327	0	
0	1335.940	432.123	14467.7168325	0.97185170294	134.9295	5	-1.017	2.610	0	
0	770.734	436.857	9323.95137541	0.974540741766	120.9689	5	-0.618	1.775	0	
0	122.000	438.917	17506.5270838	0.940156168804	122.1944	5	1.697	6.415	0	
0	733.293	452.680	16626.4679689	0.979039017448	163.0525	5	-0.580	2.058	0	
0	605.384	467.063	1633.8041693	0.902817564966	132.7235	5	-0.397	0.624	0	
0	861.885	459.105	1212.27179254	0.959400631516	108.8859	5	-0.329	0.605	0	
0	338.011	467.083	2929.54382977	0.970063133784	137.509	5	0.274	0.883	0	
0	284.444	484.806	13957.2545771	0.953235043921	151.376	5	-1.739	4.215	0	
0	254.512	489.242	4835.03920592	0.980844136031	106.3497	5	0.151	0.884	0	
0	565.216	494.343	1699.8085132	0.965606098542	136.5793	5	-0.487	0.627	0	
0	728.529	499.647	2897.3435877	0.962055219186	158.7942	5	-0.626	1.064	0	
0	985.413	509.653	13219.0425344	0.949729657362	117.5025	5	-0.966	2.595	0	
0	289.337	518.218	11555.799554	0.97185170294	118.849	5	-0.915	2.282	0	
0	836.854	526.177	2147.83047413	0.97543874044	113.2225	5	-0.312	0.575	0	
0	994.914	529.252	4952.22080089	0.934114255736	149.0413	5	-2.081	3.014	0	
0	631.316	534.037	3332.72899576	0.969170083947	129.8959	5	-0.693	1.006	0	
0	339.783	562.784	7217.71949669	0.958517397686	140.5004	5	-1.338	2.465	0	
0	326.044	563.878	11117.3172728	0.959400631516	141.657	5	-1.490	3.086	0	
0	640.608	578.115	20007.8305215	0.962055219186	153.6288	5	-1.490	4.086	0	
0	331.318	583.346	4554.07312683	0.979941161096	111.9835	5	0.176	0.846	0	
0	1163.620	607.194	5546.25712958	0.976337566583	114.0437	5	0.098	1.208	0	
0	651.539	623.451	4187.93565118	0.973643569799	114.8316	5	0.585	0.914	0	
0	721.884	657.389	3732.50157796	0.935836543584	112.0401	5	-2.157	2.562	0	
0	1325.214	699.168	912.010839356	0.930679183163	109.8045	5	-1.397	0.834	0	
0	1177.055	731.543	1133.44382297	0.919602196659	129.1486	5	-1.823	1.127	0	
0	801.877	785.859	1924.86377778	0.934114255736	114.4395	5	-1.883	1.510	0	
0	1270.278	791.635	970.957006529	0.936698877952	131.1451	5	-0.493	0.757	0	
0	1212.669	799.496	5921.06733565	0.841782707661	175.3942	5	-0.560	1.512	0	
0	385.298	801.329	20155.7981283	0.967386449969	114.0628	5	-1.189	3.715	0	
0	372.313	823.761	3587.56683039	0.894540483779	151.9429	5	-1.757	2.381	0	
0	365.918	833.801	17980.4269518	0.945366045958	154.0777	5	-1.650	4.912	0	
0	362.802	837.107	14574.7126126	0.926403100736	156.0831	5	-2.207	5.690	0	
0	401.891	834.715	1706.082389	0.915377008362	146.7924	5	-2.463	1.608	0	
0	1255.621	841.234	1485.93564229	0.931536765239	164.0625	5	-1.451	1.081	0	
0	1235.645	855.234	10616.955572	0.965606098542	192.6761	5	-0.408	1.817	0	
0	730.536	855.368	3460.98725485	0.933254300797	155.2166	5	1.991	2.316	0	
0	1115.120	869.121	23746.5214365	0.97543874044	154.1059	5	-0.830	2.912	0	
0	1143.036	872.176	12291.3617306	0.961169541516	171.1569	5	-1.249	3.110	0	
0	1298.316	872.487	8294.68695095	0.98174794302	128.3229	5	-0.319	1.178	0	
0	331.995	875.725	15617.0859327	0.964717151896	150.7741	5	-1.319	3.321	0	
0	1232.510	894.106	5166.54242567	0.866163741972	205.1129	5	-1.691	1.866	0	
0	839.376	915.598	2596.56979027	0.961169541516	129.9857	5	0.105	1.066	0	
0	1064.549	921.385	1348.96288259	0.930679183163	136.8036	5	-1.695	1.097	0	
0	1337.178	941.485	6148.93638513	0.97185170294	134.8601	5	-0.348	1.132	0	
0	1333.982	943.238	2870.78058202	0.953235043921	133.4191	5	-0.008	1.002	0	
0	1063.556	950.291	927.256742581	0.801678063388	169.2408	5	-0.391	1.336	0	
0	1036.745	953.495	24456.820721	0.97185170294	158.6886	5	-0.689	3.398	0	
0	853.029	954.589	3919.22322455	0.940156168804	156.4822	5	-1.857	2.157	0	
0	1089.160	967.126	4369.18063385	0.956753368618	134.2495	5	-1.236	1.654	0	
0	1206.132	956.446	11199.5352238	0.962055219186	187.1009	5	-1.223	2.736	0	
0	1217.104	956.673	10914.4033645	0.954113410282	187.2719	5	-1.446	3.302	0	
0	1151.624	971.805	2470.58613604	0.972747223777	138.3289	5	-0.127	0.668	0	
0	571.218	972.185	4111.49721105	0.927256742581	120.0833	5	-2.283	3.113	0	
0	1070.115	975.867	9880.97953941	0.946237161366	176.1197	5	-1.828	3.773	0	
0	1050.045	981.912	4608.92880981	0.89536476555	178.7751	5	-0.143	0.942	0	
0	1238.505	984.721	6546.36174067	0.968277856261	186.8644	5	0.824	1.629	0	
0	1186.697	990.176	4454.5106336	0.966495864314	168.8275	5	-0.590	1.324	0	
0	411.234	994.649	1235.94743344	0.885523314503	120.5476	5	-1.215	1.025	0	
0	412.482	997.682	5219.15265835	0.969170083947	120.7735	5	0.260	1.006	0	
0	1171.027	23.090	3984.74009718	0.94710907947	96.28836	6	-0.322	1.387	0	
0	345.418	47.626	19534.396564	0.973643569799	102.8329	6	-1.084	2.976	0	
0	746.560	109.588	20155.7981283	0.966495864314	111.9595	6	-0.924	3.789	0	
0	423.536	176.984	22325.4386162	0.973643569799	136.3454	6	-1.050	3.158	0	
0	1153.528	209.214	10974.885551	0.965606098542	135.1541	6	-0.436	1.556	0	
0	1162.870	210.362	19177.8536448	0.970063133784	139.1556	6	-1.120	2.840	0	
0	1137.090	205.995	3153.55202455	0.976337566583	113.5104	6	-0.416	0.731	0	
0	57.024	229.037	4003.13282178	0.952357486192	120.1573	6	-1.238	1.235	0	
0	1167.508	234.496	7040.4432147	0.967386449969	139.3351	6	-0.562	1.823	0	
0	31.152	242.363	2671.77572712	0.962055219186	113.5318	6	0.096	1.037	0	
0	453.413	248.917	4998.04313578	0.861390345772	116.4079	6	-0.746	1.312	0	
0	453.150	250.890	3144.85046548	0.762079010025	116.8344	6	-0.987	1.534	0	
0	454.824	255.068	5904.72940407	0.97185170294	117.7822	6	-0.497	1.327	0	
0	60.608	288.710	1951.64130029	0.927256742581	138.0648	6	-2.211	1.427	0	
0	96.502	293.764	9427.57508527	0.954992586021	134.4652	6	-1.707	3.149	0	
0	963.052	297.490	7863.21227458	0.941022483527	137.7531	6	-1.999	3.574	0	
0	124.995	298.499	14927.9440958	0.980844136031	123.1987	6	-0.553	1.815	0	
0	23.475	299.572	5685.91024699	0.955872571885	111.8096	6	-1.568	2.238	0	
0	44.511	304.753	15289.7364669	0.966495864314	147.5286	6	-1.303	2.838	0	
0	1159.483	313.582	19733.3127954	0.985371506859	120.3614	6	-0.345	1.590	0	
0	63.878	315.758	5425.00321631	0.90115604434	148.7221	6	-3.458	4.173	0	
0	1252.617	321.429	16935.5770869	0.962055219186	171.6496	6	-1.310	3.529	0	
0	1272.822	327.328	3515.60440528	0.92896638678	140.2588	6	-2.277	2.252	0	
0	954.167	330.908	22428.4881587	0.964717151896	132.9454	6	-1.410	3.597	0	
0	657.595	366.295	16233.0452777	0.97185170294	151.1907	6	-0.822	2.399	0	
0	1221.131	366.644	2736.52865419	0.901986422074	158.1078	6	-3.161	2.642	0	
0	1247.252	374.293	1728.22387295	0.927256742581	155.35	6	-2.279	1.369	0	
0	711.501	381.725	2093.14830345	0.963829023624	130.9825	6	0.159	0.812	0	
0	724.479	398.349	9763.37566583	0.930679183163	139.1758	6	-2.528	4.806	0	
0	721.027	411.409	1976.96964011	0.643872682901	140.3842	6	-1.580	1.236	0	
0	750.825	442.612	10529.3121284	0.972747223777	157.4502	6	-0.574	1.539	0	
0	156.974	444.947	1514.95593204	0.888791719885	109.0242	6	0.072	1.017	0	
0	157.633	448.267	13727.7701821	0.962941712972	107.7157	6	-0.406	1.346	0	
0	157.328	450.831	3006.07630263	0.844111855593	107.5949	6	-0.559	1.287	0	
0	607.180	459.010	6680.36204679	0.965606098542	124.1978	6	0.174	0.839	0	
0	610.719	460.782	2004.47202737	0.924698173938	124.3124	6	-0.187	0.689	0	
0	267.601	468.876	3647.53946926	0.699519781051	141.8281	6	-1.786	1.648	0	
0	268.354	470.174	11555.799554	0.904482149048	141.9685	6	-0.333	1.473	0	
0	756.439	471.864	8685.60350349	0.882266928218	154.8266	6	-1.576	3.390	0	
0	314.530	519.751	2120.31311674	0.954992586021	164.8708	6	-0.692	0.920	0	
0	792.106	543.392	7812.67934552	0.956753368618	138.1732	6	-0.509	1.365	0	
0	778.858	591.404	23922.1384751	0.979039017448	129.4961	6	-0.744	2.514	0	
0	445.102	733.129	8961.89806862	0.950604793656	125.9028	6	-1.713	3.093	0	
0	434.470	748.274	14203.6512405	0.968277856261	131.016	6	-1.094	2.853	0	
0	1239.563	796.220	5706.89654893	0.970063133784	157.5202	6	-0.831	1.270	0	
0	434.879	801.476	25258.0605483	0.959400631516	135.9962	6	-1.424	4.989	0	
0	1189.109	819.617	2015.57981283	0.949729657362	180.4325	6	1.052	1.023	0	
0	375.546	837.302	2331.30985742	0.932395137541	154.6792	6	-1.432	1.430	0	
0	1259.414	854.466	8814.54704447	0.960284679209	171.7476	6	-1.337	2.500	0	
0	1162.431	861.991	5587.27438994	0.939290651618	186.3415	6	-1.869	2.821	0	
0	1291.849	862.715	7950.60175084	0.953235043921	146.1981	6	-1.500	2.727	0	
0	257.683	865.842	4111.49721105	0.929822390585	117.2595	6	2.394	2.844	0	
0	263.973	871.612	3879.71657294	0.937562006926	117.1926	6	-2.057	2.338	0	
0	1022.790	887.829	1240.50923004	0.916220490122	128.6779	6	-0.914	0.778	0	
0	1247.874	890.518	1263.57201852	0.873373479142	203.0959	6	0.360	1.203	0	
0	1146.993	894.270	4587.75270547	0.933254300797	166.645	6	-2.168	2.646	0	
0	938.983	903.985	13001.6957803	0.960284679209	143.6347	6	-1.300	3.392	0	
0	878.169	910.282	10568.1750921	0.951480736352	141.2014	6	-1.651	3.656	0	
0	1227.318	925.514	3502.67626914	0.840233513908	176.2528	6	-0.405	1.098	0	
0	677.329	925.754	18879.913491	0.977237220956	131.6704	6	-0.781	2.405	0	
0	913.581	925.965	22803.42072	0.979941161096	149.2854	6	-0.526	2.275	0	
0	1032.991	933.229	1778.27941004	0.923846887538	135.8449	6	-1.095	1.249	0	
0	1028.966	934.657	7748.18532776	0.966495864314	135.536	6	-0.643	1.837	0	
0	246.932	948.431	4720.63041264	0.962941712972	121.317	6	0.050	1.175	0	
0	244.558	951.544	7297.93515214	0.970063133784	120.2357	6	-0.296	1.267	0	
0	1057.411	968.746	4835.03920592	0.955872571885	178.6852	6	-0.883	1.615	0	
0	817.065	981.317	9602.84679209	0.970957006529	158.9329	6	-0.667	2.015	0	
0	1160.010	986.864	5152.28644582	0.968277856261	138.6334	6	-0.166	0.940	0	
0	1162.242	990.372	3039.48496877	0.947981801011	144.9218	6	-0.854	1.152	0	
0	1029.229	991.735	8158.30617449	0.945366045958	156.5118	6	-1.695	3.283	0	
0	321.526	111.112	4621.68136092	0.94710907947	96.26459	7	-0.683	1.226	0	
0	1170.658	115.435	2290.86765277	0.765596606911	100.6547	7	-1.347	1.067	0	
0	389.839	129.136	3908.40895792	0.938425931237	129.8323	7	-1.834	2.235	0	
0	74.743	140.590	18348.4760776	0.978137704323	101.8405	7	-0.756	2.406	0	
0	67.435	204.022	4466.83592151	0.937562006926	112.0971	7	-0.154	0.808	0	
0	65.516	205.582	2064.42923207	0.863773746529	112.2308	7	-0.892	0.866	0	
0	1228.498	271.233	1129.27574421	0.819596320482	154.8514	7	-5.743	2.263	0	
0	1334.231	293.718	4495.72771302	0.927256742581	110.5925	7	-2.377	3.194	0	
0	1182.375	301.610	9332.54300797	0.955872571885	148.0836	7	-1.575	2.842	0	
0	1267.246	316.613	8402.33513908	0.97185170294	138.3822	7	-0.615	1.217	0	
0	1043.372	319.366	10365.7325677	0.949729657362	104.6386	7	-1.365	3.957	0	
0	1119.778	324.827	2523.48077248	0.935836543584	112.7219	7	1.327	1.542	0	
0	1258.861	333.428	15177.4915586	0.962055219186	171.1971	7	-0.836	2.688	0	
0	1263.302	335.816	14374.7400587	0.937562006926	173.7032	7	-1.936	4.408	0	
0	65.472	330.393	7502.39627907	0.911171233043	153.5424	7	-3.374	4.372	0	
0	1274.732	348.933	3502.67626914	0.90032643106	149.3103	7	-2.749	1.714	0	
0	1273.895	364.695	19860.9491736	0.969170083947	141.2524	7	-1.085	3.209	0	
0	690.216	371.720	2355.0492839	0.781267934552	144.0407	7	-1.519	1.604	0	
0	669.635	372.361	1984.26649848	0.907820530178	155.1738	7	-0.259	0.838	0	
0	621.070	375.621	4993.44188721	0.827179951864	130.4024	7	-0.373	0.847	0	
0	619.060	376.749	12280.0461799	0.933254300797	126.4391	7	-0.387	1.029	0	
0	1325.131	385.515	19160.1983207	0.953235043921	148.3519	7	-1.790	5.014	0	
0	1345.879	387.624	1328.00588624	0.896189806862	146.0375	7	-2.889	1.226	0	
0	306.124	408.220	14969.2485676	0.954992586021	141.9557	7	-0.505	1.712	0	
0	311.339	414.299	2826.18117981	0.943626220277	155.2713	7	0.275	0.909	0	
0	313.704	416.479	2137.9620895	0.926403100736	156.3504	7	0.279	0.941	0	
0	31.189	412.560	5780.96047406	0.953235043921	108.4204	7	-0.197	0.816	0	
