FRAME	XCENTER	YCENTER	BRIGHTNESS	BERR	MSKY	NITER	SHARP	CHI	ERR	
0	291.232	472.791	2468.3116897	0.965606098542	198.838	4	0.008	0.716	0	
0	284.543	480.358	1811.34009262	0.932395137541	190.9787	4	-0.527	0.750	0	
0	125.140	473.967	6498.30363484	0.977237220956	180.3798	4	-0.584	1.140	0	
0	73.507	476.557	2060.62991327	0.941889596523	174.1622	4	1.503	1.275	0	
0	547.400	490.215	3019.9517204	0.966495864314	182.6109	4	-0.699	0.943	0	
0	147.870	497.273	6594.77525949	0.985371506859	178.1342	4	-0.156	0.698	0	
0	660.016	501.229	6064.5698151	0.98265258283	185.7478	4	0.058	0.796	0	
0	588.429	504.610	4839.49449302	0.98174794302	201.5638	4	-0.124	0.675	0	
0	330.481	511.026	4043.89620508	0.98174794302	191.5049	4	0.172	0.584	0	
0	295.993	511.588	1492.79440958	0.922146665124	191.6898	4	1.639	1.122	0	
0	612.652	512.295	1225.74463205	0.90032643106	197.3146	4	0.125	0.634	0	
0	612.668	515.247	1531.79271589	0.91033239968	199.5346	4	0.058	0.717	0	
0	609.284	517.340	844.889669485	0.917064749115	207.1154	4	0.694	0.617	0	
0	615.277	518.760	5587.27438994	0.97543874044	199.5132	4	-0.163	0.930	0	
0	606.095	535.057	5921.06733565	0.964717151896	234.1452	4	-0.012	0.907	0	
0	611.139	537.897	2259.43577022	0.943626220277	235.5903	4	-0.448	0.843	0	
